last contact date,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,target
2010-05-15,35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,306,3,347,9,failure,no
2010-06-19,41,entrepreneur,married,tertiary,no,5736,yes,yes,,136,2,-1,0,,no
2010-06-20,55,technician,single,secondary,no,11,no,no,,14,2,-1,0,,no
2008-08-18,43,management,divorced,tertiary,no,171,no,no,cellular,67,2,-1,0,,no
2008-05-12,32,blue-collar,married,secondary,no,1005,no,no,cellular,215,1,-1,0,,no
2010-08-08,36,technician,divorced,secondary,no,1,no,no,cellular,1242,3,-1,0,,yes
2010-05-23,36,management,divorced,tertiary,yes,-1,yes,yes,,268,1,-1,0,,no
2008-05-20,33,services,married,secondary,no,4434,yes,no,,265,1,-1,0,,no
2010-06-15,35,technician,married,secondary,no,294,yes,no,cellular,238,6,98,5,success,no
2009-05-05,53,services,married,primary,no,2618,yes,no,cellular,185,2,165,2,failure,no
2010-05-16,36,management,married,tertiary,no,1125,yes,yes,,339,5,-1,0,,no
2008-06-17,41,services,married,secondary,no,1483,yes,no,,66,4,-1,0,,no
2009-05-28,40,management,married,tertiary,no,384,no,no,,191,2,-1,0,,no
2009-05-08,44,technician,divorced,secondary,no,177,yes,no,cellular,364,1,365,3,failure,no
2009-05-27,46,blue-collar,married,primary,no,-326,yes,no,,59,4,-1,0,,no
2010-02-05,47,technician,single,secondary,no,58,no,no,telephone,33,1,-1,0,,no
2008-05-29,32,technician,divorced,secondary,no,211,yes,yes,,230,4,-1,0,,no
2009-03-08,37,unemployed,married,secondary,yes,32806,no,yes,telephone,1282,18,610,102,other,no
2009-05-05,53,services,married,primary,no,171,yes,yes,cellular,343,4,167,6,other,no
2009-05-26,28,admin.,married,secondary,no,0,yes,yes,cellular,89,1,-1,0,,no
2009-09-07,28,management,single,tertiary,no,890,yes,no,cellular,201,1,-1,0,,yes
2010-08-22,36,management,divorced,tertiary,no,0,no,no,cellular,247,4,-1,0,,no
2009-07-31,54,management,married,tertiary,no,12,no,no,telephone,77,4,-1,0,,no
2009-11-20,32,admin.,married,secondary,no,901,yes,no,cellular,140,1,-1,0,,no
2010-06-03,35,blue-collar,married,,no,56,yes,no,,130,1,-1,0,,no
2008-03-06,75,entrepreneur,divorced,secondary,yes,5617,no,no,telephone,3304,47,692,269,other,no
2009-02-03,65,retired,married,tertiary,no,1153,no,no,cellular,224,1,-1,0,,no
2009-05-20,36,housemaid,single,secondary,no,7171,yes,no,,216,2,-1,0,,no
2008-07-28,30,services,married,secondary,no,1399,no,no,cellular,168,6,-1,0,,no
2008-06-04,28,technician,single,tertiary,no,0,yes,no,,205,6,-1,0,,no
2010-03-05,35,housemaid,divorced,primary,yes,85897,no,yes,cellular,2856,7,142,124,success,no
2010-07-14,36,entrepreneur,married,tertiary,no,733,no,yes,telephone,124,12,-1,0,,no
2009-05-13,35,services,divorced,secondary,no,78,yes,no,telephone,630,3,371,3,failure,no
2008-04-30,26,technician,single,tertiary,no,2781,yes,no,cellular,132,1,-1,0,,no
2008-11-18,34,services,divorced,secondary,no,107,no,yes,cellular,110,2,-1,0,,no
2009-07-31,26,unemployed,single,secondary,no,1,no,no,telephone,14,20,-1,0,,no
2008-05-04,33,technician,married,secondary,no,133,no,no,cellular,218,1,-1,0,,yes
2008-07-10,29,services,married,secondary,no,13,no,no,cellular,90,1,-1,0,,no
2008-06-02,44,management,divorced,tertiary,yes,-411,yes,no,,432,4,-1,0,,yes
2008-05-28,26,blue-collar,single,secondary,no,419,yes,no,,94,3,-1,0,,no
2010-05-23,33,blue-collar,married,secondary,no,463,yes,no,,76,4,-1,0,,no
2010-05-28,25,blue-collar,single,secondary,no,579,yes,no,,225,4,-1,0,,no
2010-03-15,35,blue-collar,married,secondary,no,262,no,no,cellular,427,1,181,3,success,yes
2010-05-18,24,services,single,secondary,no,1299,yes,yes,cellular,113,2,-1,0,,no
2008-05-18,39,blue-collar,married,secondary,no,161,yes,no,cellular,98,2,-1,0,,no
2008-03-30,23,management,single,tertiary,no,1004,yes,no,cellular,114,2,-1,0,,no
2008-08-08,37,management,married,tertiary,no,5016,no,no,cellular,119,1,-1,0,,no
2009-07-09,60,,married,tertiary,no,2450,no,no,,297,5,-1,0,,no
2008-02-06,33,admin.,divorced,secondary,no,420,yes,no,telephone,112,2,-1,0,,no
2010-08-07,35,management,married,secondary,no,616,no,yes,cellular,92,2,-1,0,,no
2010-01-01,69,student,single,tertiary,no,99465,yes,no,cellular,3032,4,554,164,failure,no
2010-06-04,31,technician,married,tertiary,no,0,yes,no,,67,2,-1,0,,no
2010-05-19,49,technician,married,secondary,no,2718,no,no,,114,2,-1,0,,no
2008-02-17,57,retired,divorced,primary,no,720,no,no,telephone,202,4,-1,0,,yes
2010-01-30,29,services,single,tertiary,no,737,yes,yes,cellular,499,5,248,1,failure,no
2008-07-09,37,blue-collar,married,,no,0,yes,no,cellular,90,1,-1,0,,no
2009-08-14,56,retired,married,tertiary,no,811,no,no,cellular,148,19,-1,0,,no
2009-05-08,38,blue-collar,single,primary,no,0,yes,yes,cellular,84,1,290,1,failure,no
2009-06-27,52,blue-collar,single,secondary,no,2430,yes,yes,,185,3,-1,0,,no
2008-11-21,49,unemployed,married,secondary,no,13818,no,no,cellular,201,1,113,2,failure,no
2009-08-18,31,technician,single,secondary,no,3701,no,no,cellular,709,3,-1,0,,no
2008-05-18,27,blue-collar,single,secondary,no,240,yes,no,cellular,166,4,-1,0,,no
2010-03-26,40,blue-collar,married,secondary,no,5,no,no,cellular,86,2,-1,0,,no
2008-08-27,48,technician,married,secondary,no,98,no,no,cellular,146,4,-1,0,,no
2008-05-16,37,management,single,secondary,no,792,yes,no,,1187,4,-1,0,,yes
2008-07-16,36,management,married,tertiary,no,673,yes,no,cellular,689,1,-1,0,,yes
2010-08-19,32,student,single,secondary,no,14,no,no,cellular,144,3,136,1,other,no
2009-05-27,36,services,single,secondary,no,203,yes,no,,193,5,-1,0,,no
2009-07-17,27,management,married,tertiary,no,4909,no,yes,cellular,159,3,-1,0,,no
2009-02-02,30,services,single,secondary,no,3485,no,no,cellular,142,2,-1,0,,no
2010-05-27,32,services,married,secondary,no,-479,yes,no,,142,1,-1,0,,no
2009-05-26,28,admin.,married,secondary,no,147,yes,yes,cellular,82,1,-1,0,,no
2010-05-30,37,technician,married,secondary,no,-403,yes,no,,31,6,-1,0,,no
2008-11-17,42,self-employed,married,secondary,no,5564,no,no,cellular,560,2,-1,0,,no
2008-07-16,37,blue-collar,married,secondary,no,0,no,no,cellular,1150,1,-1,0,,no
2010-06-20,46,blue-collar,married,primary,no,4,no,yes,,166,1,-1,0,,no
2010-02-04,35,blue-collar,single,secondary,no,341,no,yes,cellular,348,2,-1,0,,no
2009-08-21,44,management,married,secondary,no,0,no,no,cellular,167,2,-1,0,,no
2010-05-19,36,admin.,single,secondary,no,3457,no,no,,103,4,-1,0,,no
2008-12-17,79,entrepreneur,single,primary,yes,15944,no,no,cellular,4830,10,603,66,success,no
2010-10-06,27,technician,single,secondary,no,927,no,no,cellular,261,1,-1,0,,no
2008-05-26,41,management,divorced,secondary,no,71,yes,no,,60,3,-1,0,,no
2010-08-17,35,technician,married,secondary,no,1577,yes,yes,cellular,80,1,273,1,failure,no
2008-07-23,55,retired,divorced,tertiary,no,-458,yes,no,cellular,1331,3,-1,0,,no
2010-05-26,38,admin.,divorced,secondary,no,198,yes,no,,431,2,-1,0,,yes
2008-08-25,30,technician,married,tertiary,no,3418,no,no,cellular,211,7,-1,0,,no
2010-11-21,46,admin.,divorced,secondary,no,3163,no,no,cellular,128,3,-1,0,,no
2009-07-31,38,technician,married,secondary,yes,0,no,yes,cellular,44,28,-1,0,,no
2008-08-12,39,technician,married,secondary,no,1986,no,no,cellular,217,6,-1,0,,no
2010-11-21,42,management,married,tertiary,no,9916,yes,no,cellular,306,1,-1,0,,no
2008-07-21,47,management,divorced,tertiary,no,2105,no,yes,cellular,363,1,-1,0,,no
2010-05-09,34,admin.,married,secondary,no,-312,yes,no,,232,1,-1,0,,no
2009-02-02,46,blue-collar,married,primary,no,977,no,yes,telephone,436,3,-1,0,,yes
2008-05-11,42,blue-collar,divorced,secondary,no,498,yes,no,cellular,173,2,-1,0,,no
2009-04-16,34,technician,married,tertiary,no,352,yes,no,cellular,288,3,324,1,other,no
2009-08-20,32,technician,single,secondary,no,116,yes,no,cellular,718,2,-1,0,,yes
2008-01-29,27,admin.,single,tertiary,no,73,no,no,cellular,242,1,-1,0,,no
2010-09-19,24,entrepreneur,married,primary,no,48488,no,yes,cellular,1975,17,515,235,other,yes
2009-05-08,44,blue-collar,single,secondary,no,36,yes,no,,712,1,-1,0,,no
2010-04-30,61,retired,divorced,secondary,no,4243,no,no,cellular,315,1,182,2,success,yes
2010-06-15,34,technician,married,tertiary,no,1539,yes,no,cellular,441,1,56,1,other,yes
2009-06-20,24,unemployed,single,tertiary,no,39,yes,no,,15,3,-1,0,,no
2008-07-30,52,blue-collar,single,primary,no,1400,no,no,cellular,103,4,-1,0,,no
2009-07-17,42,retired,married,primary,no,127,no,yes,cellular,199,2,-1,0,,no
2009-04-13,31,management,single,tertiary,no,999,yes,no,cellular,187,5,-1,0,,no
2008-05-04,24,student,single,secondary,no,387,no,no,telephone,340,8,-1,0,,yes
2010-11-21,33,admin.,married,tertiary,no,-1011,no,no,cellular,134,1,-1,0,,no
2009-01-29,26,technician,single,tertiary,no,1996,no,no,cellular,111,2,-1,0,,no
2008-11-21,32,management,single,tertiary,no,1613,no,no,cellular,24,5,-1,0,,no
2009-08-22,42,management,married,secondary,no,580,no,no,cellular,67,2,-1,0,,no
2010-03-11,52,services,married,secondary,no,2993,no,no,cellular,96,6,-1,0,,no
2008-12-15,42,student,divorced,tertiary,no,39062,no,no,telephone,3054,26,131,208,failure,no
2009-07-24,32,blue-collar,married,secondary,no,2502,yes,no,cellular,604,1,-1,0,,no
2008-08-07,32,technician,single,tertiary,no,0,no,no,cellular,268,2,-1,0,,no
2010-08-11,53,management,married,tertiary,no,657,no,no,cellular,147,2,-1,0,,no
2008-05-15,32,services,married,secondary,no,-538,no,yes,cellular,233,1,353,1,failure,no
2008-09-29,94,housemaid,single,tertiary,no,44949,no,yes,telephone,2007,4,227,88,failure,yes
2008-06-02,48,management,divorced,tertiary,no,5041,yes,no,,362,1,-1,0,,no
2010-02-04,39,management,divorced,tertiary,no,-980,yes,no,cellular,52,2,260,1,failure,no
2008-05-11,34,technician,single,secondary,no,664,yes,yes,cellular,88,2,343,2,other,no
2010-06-05,41,self-employed,married,secondary,no,20,no,no,,333,1,-1,0,,no
2009-02-08,28,management,single,tertiary,no,266,no,no,cellular,108,1,-1,0,,no
2009-02-02,43,entrepreneur,married,primary,no,629,yes,no,cellular,70,3,265,4,other,no
2008-04-17,38,technician,single,secondary,no,884,yes,yes,cellular,113,2,149,3,failure,no
2008-05-08,33,blue-collar,married,primary,no,0,no,no,cellular,174,1,-1,0,,no
2009-02-02,29,unemployed,single,secondary,no,875,no,no,cellular,137,1,-1,0,,no
2008-11-19,39,management,married,secondary,no,6012,no,no,telephone,140,1,119,2,failure,no
2010-05-16,25,admin.,married,secondary,no,16,yes,no,,129,1,-1,0,,no
2009-05-12,47,blue-collar,married,,no,170,yes,no,cellular,175,1,-1,0,,no
2010-05-19,60,admin.,married,,no,738,no,no,,529,3,-1,0,,no
2009-01-22,87,self-employed,married,secondary,yes,92283,yes,no,telephone,2160,43,602,136,other,yes
2010-03-10,94,unemployed,divorced,primary,no,65113,yes,yes,cellular,4661,44,395,171,other,no
2010-10-12,26,student,single,tertiary,yes,25128,yes,yes,telephone,2299,39,174,125,other,no
2010-02-09,27,unemployed,single,secondary,no,154,no,no,telephone,24,5,-1,0,,no
2010-08-06,48,blue-collar,married,secondary,no,2054,yes,no,cellular,127,2,-1,0,,no
2010-05-20,41,blue-collar,married,secondary,no,2852,yes,no,,125,3,-1,0,,no
2010-04-20,40,blue-collar,single,secondary,no,169,yes,no,cellular,214,1,346,1,failure,no
2009-04-06,40,blue-collar,married,primary,no,2133,yes,yes,cellular,377,3,325,1,failure,no
2010-07-29,42,admin.,single,secondary,no,150,no,yes,cellular,135,2,-1,0,,no
2009-06-05,41,admin.,married,secondary,no,4320,yes,no,,245,2,-1,0,,no
2010-05-12,35,blue-collar,divorced,primary,no,1077,yes,no,cellular,25,6,-1,0,,no
2008-06-16,40,admin.,married,secondary,no,0,no,no,,368,12,-1,0,,no
2009-07-14,51,self-employed,married,tertiary,no,50,yes,no,cellular,364,3,-1,0,,no
2008-05-08,25,entrepreneur,married,tertiary,no,37,yes,yes,,453,2,-1,0,,no
2008-07-29,41,services,married,,no,1538,no,no,cellular,710,2,-1,0,,yes
2009-05-14,52,admin.,divorced,secondary,no,1135,yes,no,cellular,248,1,-1,0,,no
2009-08-26,43,management,married,secondary,no,17555,no,no,cellular,14,14,-1,0,,no
2010-05-11,50,blue-collar,married,primary,no,1549,yes,no,cellular,445,2,299,6,other,no
2008-07-28,37,services,married,secondary,no,1616,yes,no,cellular,418,3,-1,0,,no
2008-02-02,51,technician,divorced,tertiary,no,3962,yes,no,cellular,267,1,-1,0,,no
2009-07-16,45,housemaid,married,secondary,no,258,yes,no,cellular,287,2,-1,0,,no
2009-06-25,42,technician,single,secondary,no,-15,no,no,,71,1,-1,0,,no
2008-05-18,23,housemaid,single,primary,no,93,yes,no,cellular,70,3,-1,0,,no
2009-06-19,40,services,married,secondary,no,1358,no,no,,96,1,-1,0,,no
2008-05-29,37,management,married,tertiary,no,21,yes,no,,52,2,-1,0,,no
2010-11-21,32,blue-collar,married,primary,no,1261,yes,no,cellular,104,1,182,1,failure,no
2009-02-02,53,management,married,secondary,no,-264,no,yes,cellular,150,1,-1,0,,no
2008-11-17,35,entrepreneur,single,tertiary,no,16,no,no,cellular,158,2,-1,0,,no
2009-11-13,39,admin.,married,secondary,no,260,yes,no,cellular,226,1,94,4,success,yes
2008-06-24,26,student,single,secondary,no,696,no,no,,22,1,-1,0,,no
2008-08-28,58,retired,married,secondary,yes,-146,no,yes,cellular,192,8,-1,0,,no
2010-08-13,37,technician,single,secondary,no,-242,yes,no,cellular,1149,6,-1,0,,yes
2009-05-07,50,blue-collar,married,primary,no,162,yes,no,cellular,924,3,-1,0,,no
2008-07-09,45,blue-collar,single,secondary,no,-100,yes,no,cellular,93,1,-1,0,,no
2009-04-17,32,technician,single,tertiary,no,1059,yes,no,cellular,115,1,-1,0,,no
2009-11-17,45,technician,divorced,secondary,no,30,yes,yes,cellular,88,1,-1,0,,no
2008-06-19,44,blue-collar,married,primary,no,1669,no,no,,64,2,-1,0,,no
2008-04-09,31,admin.,single,secondary,no,3323,yes,no,cellular,337,2,-1,0,,no
2008-05-15,45,admin.,divorced,secondary,no,660,yes,no,,71,2,-1,0,,no
2010-08-22,33,management,single,secondary,no,15,no,no,cellular,199,1,-1,0,,no
2008-08-26,52,self-employed,divorced,secondary,no,385,no,yes,cellular,96,4,-1,0,,no
2008-08-29,30,management,single,tertiary,no,3849,no,no,telephone,115,2,-1,0,,no
2008-04-12,29,management,single,tertiary,no,502,no,no,cellular,366,2,199,3,other,no
2010-11-20,31,entrepreneur,married,secondary,no,7518,yes,no,cellular,332,3,-1,0,,no
2010-03-15,22,entrepreneur,married,tertiary,no,39752,yes,no,cellular,2461,1,630,193,success,no
2008-09-23,36,admin.,single,secondary,no,60,yes,no,cellular,156,2,-1,0,,yes
2010-06-03,36,management,single,tertiary,no,3139,no,no,,182,5,-1,0,,no
2010-08-18,53,services,married,secondary,no,4994,no,no,cellular,62,6,-1,0,,no
2009-07-17,32,blue-collar,married,primary,no,2456,yes,no,cellular,1151,1,-1,0,,no
2010-07-02,56,blue-collar,married,primary,no,1014,no,no,,5,1,-1,0,,no
2009-05-13,39,blue-collar,married,secondary,no,41,yes,no,cellular,135,3,-1,0,,no
2009-07-31,53,services,married,secondary,no,514,yes,no,cellular,10,3,-1,0,,no
2009-05-15,35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,171,1,175,6,failure,no
2008-06-05,38,blue-collar,single,secondary,no,68,no,no,,90,2,-1,0,,no
2009-08-07,40,technician,divorced,secondary,no,0,no,no,cellular,674,2,-1,0,,yes
2009-05-07,51,management,married,primary,no,98,yes,no,,114,2,-1,0,,no
2010-06-09,61,retired,married,secondary,no,173,no,no,,182,2,-1,0,,no
2010-05-26,29,blue-collar,married,secondary,no,2,yes,yes,,171,1,-1,0,,no
2008-08-06,46,blue-collar,married,primary,no,874,no,no,cellular,996,1,-1,0,,yes
2010-06-05,42,blue-collar,married,primary,no,1401,yes,no,,627,1,-1,0,,no
2010-07-09,35,services,married,secondary,no,0,no,yes,telephone,42,1,-1,0,,no
2009-01-30,26,services,single,secondary,no,110,no,no,cellular,1136,2,-1,0,,yes
2010-05-16,47,blue-collar,divorced,secondary,no,380,yes,no,,268,6,-1,0,,no
2010-05-07,44,blue-collar,divorced,secondary,no,558,yes,no,,485,1,-1,0,,no
2009-05-08,33,admin.,divorced,tertiary,no,891,no,no,cellular,398,2,-1,0,,yes
2009-02-02,40,management,married,tertiary,no,432,yes,yes,cellular,101,1,-1,0,,no
2009-02-03,37,services,divorced,secondary,no,1472,yes,no,cellular,126,3,-1,0,,no
2009-05-07,47,blue-collar,married,primary,no,550,yes,no,,113,1,-1,0,,no
2008-05-14,42,blue-collar,divorced,primary,no,419,yes,yes,,96,4,-1,0,,no
2010-11-19,56,admin.,married,,no,1933,no,no,telephone,44,2,-1,0,,no
2009-11-21,36,management,single,tertiary,no,72,yes,yes,cellular,10,7,-1,0,,no
2010-07-28,25,technician,single,secondary,no,218,yes,yes,cellular,110,4,-1,0,,no
2010-01-30,27,technician,single,tertiary,no,149,no,yes,cellular,283,1,-1,0,,no
2008-08-22,32,self-employed,married,tertiary,no,102,no,no,cellular,398,5,-1,0,,no
2008-11-21,46,unemployed,single,tertiary,no,1808,no,no,cellular,221,1,-1,0,,no
2009-06-09,35,technician,married,tertiary,no,2518,no,no,,400,1,-1,0,,no
2010-12-08,39,technician,married,secondary,no,616,no,no,telephone,170,1,-1,0,,no
2008-06-03,34,blue-collar,married,secondary,no,90,yes,no,,77,8,-1,0,,no
2008-11-17,51,technician,single,secondary,no,17092,no,no,cellular,35,1,-1,0,,no
2009-05-19,47,blue-collar,married,secondary,no,863,yes,no,,943,2,-1,0,,yes
2008-05-12,32,admin.,single,secondary,no,641,yes,no,cellular,148,1,-1,0,,no
2008-05-13,47,services,divorced,secondary,no,743,yes,yes,,367,1,-1,0,,no
2010-04-30,29,unemployed,single,secondary,no,486,no,no,telephone,95,1,-1,0,,no
2008-05-21,30,services,married,secondary,no,675,yes,no,,232,1,-1,0,,no
2009-04-17,32,technician,single,secondary,no,28,yes,no,cellular,598,1,150,1,failure,no
2008-08-26,38,management,married,tertiary,no,0,yes,no,cellular,22,38,-1,0,,no
2010-10-04,35,blue-collar,married,secondary,no,137,no,yes,,5,1,808,12,failure,no
2008-06-16,49,housemaid,married,primary,no,3436,no,no,,171,2,-1,0,,no
2008-08-25,52,management,married,tertiary,no,967,no,no,cellular,472,10,-1,0,,no
2009-01-28,31,housemaid,single,tertiary,no,596,no,no,telephone,30,1,-1,0,,no
2008-05-23,39,unemployed,married,secondary,no,-455,yes,no,,542,2,-1,0,,no
2010-05-14,49,blue-collar,married,tertiary,no,1769,yes,no,cellular,283,2,-1,0,,no
2010-07-16,41,entrepreneur,married,tertiary,no,340,yes,no,cellular,206,2,-1,0,,no
2009-06-02,47,,single,,no,172,no,no,telephone,23,1,-1,0,,no
2010-07-29,59,housemaid,married,tertiary,no,0,no,yes,cellular,376,2,-1,0,,no
2010-06-19,50,self-employed,married,secondary,no,306,no,no,,37,1,-1,0,,no
2009-05-27,30,services,married,secondary,no,-932,no,no,,349,3,-1,0,,no
2010-09-26,59,self-employed,divorced,tertiary,no,19783,yes,no,cellular,3610,51,793,70,success,yes
2008-05-20,34,admin.,married,secondary,no,50,yes,no,,89,2,-1,0,,no
2010-02-05,57,management,divorced,tertiary,no,442,no,no,cellular,41,1,253,3,failure,no
2008-05-07,52,admin.,married,primary,no,270,yes,no,,294,2,-1,0,,no
2009-02-03,77,retired,married,,no,38,no,no,telephone,261,1,-1,0,,no
2010-08-08,33,management,married,tertiary,no,2071,no,no,cellular,106,2,-1,0,,no
2008-05-14,48,blue-collar,divorced,primary,no,194,yes,no,cellular,263,1,-1,0,,no
2008-02-05,35,admin.,single,secondary,no,1087,no,no,cellular,110,1,-1,0,,no
2009-11-08,28,unemployed,single,tertiary,no,7,no,no,cellular,20,1,-1,0,,no
2010-09-23,28,admin.,single,tertiary,no,313,no,yes,cellular,124,1,59,6,failure,no
2010-09-18,91,student,single,secondary,yes,42987,yes,no,cellular,3185,57,271,192,failure,yes
2008-08-07,35,technician,married,secondary,no,374,yes,yes,telephone,72,5,-1,0,,no
2009-01-29,27,management,single,tertiary,no,170,no,no,cellular,76,2,-1,0,,no
2009-05-08,26,student,single,tertiary,no,37,yes,no,,108,1,-1,0,,no
2010-05-28,59,technician,married,secondary,no,519,yes,no,,90,8,-1,0,,no
2008-09-20,23,self-employed,divorced,tertiary,no,65549,yes,yes,telephone,3646,50,533,69,success,no
2010-05-15,38,admin.,married,secondary,no,257,yes,no,cellular,10,5,-1,0,,no
2010-05-06,35,blue-collar,single,secondary,no,376,yes,yes,,207,3,-1,0,,no
2008-11-20,34,self-employed,single,tertiary,no,6,no,no,cellular,501,2,-1,0,,no
2010-08-04,45,management,married,secondary,no,1098,no,no,cellular,75,1,-1,0,,no
2009-12-16,37,self-employed,married,tertiary,no,82617,yes,no,cellular,2471,45,365,234,other,no
2010-05-15,33,blue-collar,single,primary,no,-104,yes,no,cellular,34,10,331,16,other,no
2008-08-28,43,housemaid,married,primary,no,685,no,no,cellular,77,7,-1,0,,no
2010-01-30,53,unemployed,married,secondary,no,2180,no,no,telephone,89,3,-1,0,,no
2009-05-30,34,blue-collar,married,primary,no,905,yes,no,,28,8,-1,0,,no
